utr_id	fc	orf_gc	orf_len	utr5_gc	utr5_len	utr3_gc	utr3_len	utr5p8	utr5p7m8	utr5p7A1	utr5p6	utr5po6	utr5p6A1	orf8	orf7m8	orf7A1	orf6	orfo6	orf6A1	utr8C	utr8G	utr8T	utr8	utr7m8	utr7A1	utr6	utro6	utr6A1	utr5
FBgn0026088	-0.106	0.581	291	0.39	187	0.325	120	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0026089	0.316	0.573	321	0.328	131	0.41	468	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0026090	0.113	0.584	303	0.435	69	0.421	430	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0026143	0.273	0.562	1728	0.493	229	0.342	257	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
FBgn0026147	-0.121	0.492	3216	0.427	620	0.326	233	0	0	0	0	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0026148	0.556	0.462	1137	0.379	29	0.243	74	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0026149	-0.168	0.639	465	0.448	286	0.363	913	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0026150	0.025	0.516	1842	0.341	261	0.299	87	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0
FBgn0026176	0.196	0.539	486	0.433	247	0.271	144	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0026179	0.698	0.575	3978	0.474	384	0.305	768	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
FBgn0026181	-0.017	0.575	4173	0.525	1065	0.371	1952	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	2	0	0	1
FBgn0026189	-0.041	0.509	3042	0.514	360	0.376	1470	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0
FBgn0026192	0.523	0.533	1056	0.465	299	0.351	1677	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
FBgn0026196	-0.154	0.549	1536	0.402	132	0.29	145	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	1	0
FBgn0026207	0.136	0.533	2109	0.431	51	0.323	406	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
FBgn0026238	-0.159	0.41	840	0.368	527	0.267	673	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
FBgn0026250	0.3	0.546	447	0.446	130	0.355	1069	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
FBgn0026252	0.087	0.53	3150	0.483	261	0.366	568	0	0	0	0	0	0	0	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0
FBgn0026257	-0.542	0.461	1038	0.411	377	0.171	105	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0026259	0.143	0.547	3435	0.475	657	0.399	318	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
FBgn0026261	0.017	0.518	843	0.325	83	0.327	55	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0026309	-0.025	0.495	2103	0.412	68	0.322	143	0	0	0	0	0	0	1	2	0	0	2	0	0	0	0	0	0	0	0	0	0	0
FBgn0026313	0.1	0.547	3513	0.507	205	0.322	1570	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0
FBgn0026315	-0.275	0.468	1614	0.55	40	0.315	127	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0026316	-0.127	0.555	465	0.497	308	0.407	226	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0026317	0.016	0.548	3303	0.474	268	0.292	325	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
FBgn0026319	-0.014	0.595	1461	0.399	283	0.4	617	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
FBgn0026323	0.342	0.57	2037	0.489	961	0.351	393	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0026324	0.123	0.544	441	0.353	68	0.255	51	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0026326	-0.026	0.524	2193	0.287	108	0.355	138	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
FBgn0026361	-0.025	0.542	1269	0.472	212	0.222	248	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0026369	-0.395	0.531	4032	0.364	187	0.346	402	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
FBgn0026370	-0.12	0.529	2820	0.478	366	0.522	527	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0
FBgn0026371	0.358	0.474	2310	0.353	136	0.281	925	0	0	0	0	0	0	0	0	1	1	1	1	0	0	0	0	0	1	0	0	0	0
FBgn0026372	-0.003	0.629	834	0.286	28	0.403	154	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0026373	-0.107	0.58	828	0.391	87	0.255	55	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0026376	-0.083	0.527	2922	0.464	772	0.282	870	0	0	0	1	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	1
FBgn0026378	-0.051	0.527	1536	0.35	137	0.228	250	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0026380	-0.024	0.568	618	0.426	155	0.319	141	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0026400	-0.352	0.561	948	0.478	67	0.382	123	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1
FBgn0026402	0.084	0.524	1152	0.286	91	0.283	106	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0026404	0.245	0.503	1353	0.469	409	0.316	253	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
FBgn0026409	-0.13	0.599	1071	0.404	151	0.372	549	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0026417	-0.065	0.497	837	0.388	245	0.345	87	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0026418	-0.032	0.558	2511	0.401	284	0.335	615	0	0	0	0	0	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0
FBgn0026428	0.333	0.61	3540	0.463	751	0.411	192	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0
FBgn0026430	0.104	0.541	2781	0.407	295	0.422	2146	0	0	0	0	0	0	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	1
FBgn0026431	0.033	0.443	1953	0.397	63	0.272	125	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0
FBgn0026432	0.222	0.481	4056	0.364	88	0.263	479	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0026433	0.357	0.529	3279	0.438	80	0.4	125	0	0	0	0	0	0	0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0
FBgn0026441	0.278	0.558	2838	0.426	197	0.357	56	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0
FBgn0026479	-0.24	0.568	2208	0.484	159	0.391	501	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
FBgn0026533	0.274	0.518	2010	0.406	143	0.324	1874	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0026562	0.204	0.624	915	0.489	88	0.336	140	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0026566	0.175	0.604	561	0.453	106	0.39	492	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0026570	0.332	0.502	1008	0.328	125	0.282	156	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0026573	0.134	0.499	3600	0.449	296	0.302	645	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0
FBgn0026576	-0.209	0.56	1344	0.459	555	0.386	202	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
FBgn0026582	0.059	0.578	1131	0.327	98	0.288	118	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
FBgn0026593	-0.055	0.576	1086	0.438	400	0.351	228	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
FBgn0026597	-0.006	0.595	2238	0.467	1456	0.375	997	0	0	0	2	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0
FBgn0026598	-0.066	0.537	3204	0.486	208	0.333	126	0	0	0	0	0	0	0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0
FBgn0026602	0.196	0.619	1101	0.459	475	0.337	627	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
FBgn0026619	0.104	0.562	1137	0.461	356	0.272	283	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0026620	-0.224	0.477	3969	0.421	240	0.345	1497	0	0	0	0	0	0	0	0	0	2	1	1	0	0	0	0	0	1	0	0	1	1
FBgn0026630	0.11	0.496	1494	0.435	154	0.325	729	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	1	0	0	0
FBgn0026634	0.212	0.5	2133	0.362	80	0.408	802	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
FBgn0026666	-0.197	0.576	396	0.364	99	0.451	288	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0026679	0.14	0.576	3069	0.446	83	0.43	314	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0
FBgn0026702	-0.367	0.582	2574	0.487	76	0.295	129	0	0	0	0	0	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0
FBgn0026713	0.135	0.601	3669	0.515	101	0.318	110	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0026718	-0.006	0.528	816	0.422	851	0.349	398	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0026721	0.951	0.569	2292	0.464	97	0.337	86	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0026722	-0.238	0.52	3984	0.391	87	0.374	219	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0026737	0.422	0.508	768	0.247	89	0.267	90	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0026738	0.228	0.532	939	0.272	81	0.29	214	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0026741	-0.398	0.54	561	0.375	120	0.288	59	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0026749	-0.624	0.544	366	0.479	340	0.472	430	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0026751	0.115	0.528	1845	0.403	226	0.282	248	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0026753	0.082	0.599	354	0.424	99	0.388	490	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0026761	0.106	0.547	2076	0.364	275	0.244	127	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
FBgn0026777	0.106	0.439	1245	0.359	131	0.318	633	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	2
FBgn0026778	0.587	0.525	825	0.493	612	0.277	47	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0026787	0.181	0.488	1950	0.356	90	0.311	511	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0026872	0.001	0.597	591	0.42	808	0.4	75	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0
FBgn0026873	0.677	0.572	654	0.305	105	0.229	83	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0026876	0.058	0.56	2586	0.353	102	0.257	202	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1
FBgn0026879	0.227	0.574	195	0.434	53	0.46	139	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0027052	0.361	0.432	870	0.399	291	0.302	116	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0027053	-0.284	0.54	984	0.35	80	0.303	132	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0027054	-0.04	0.546	1224	0.349	278	0.383	201	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0027055	-0.157	0.516	1338	0.384	112	0.454	229	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0027057	0.172	0.537	1578	0.331	136	0.273	88	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0027066	-0.118	0.506	894	0.492	195	0.35	1065	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0027079	-0.143	0.565	3168	0.426	108	0.47	115	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	1	0	0	0
FBgn0027080	0.166	0.561	1578	0.39	59	0.343	134	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0027081	-0.032	0.548	2244	0.368	144	0.365	408	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0027082	-0.349	0.518	1377	0.284	102	0.3	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0027083	-0.084	0.564	1749	0.214	84	0.402	2481	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	2
FBgn0027084	0.006	0.573	1824	0.481	289	0.473	110	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0027085	-0.364	0.525	2610	0.35	100	0.381	310	0	0	0	0	0	0	0	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0
FBgn0027086	-0.342	0.48	3690	0.439	132	0.273	77	0	0	0	0	0	0	0	0	0	1	1	2	0	0	0	0	0	0	0	0	0	0
FBgn0027087	-0.035	0.588	1695	0.494	162	0.409	247	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0027088	-0.167	0.536	2298	0.4	120	0.244	127	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
FBgn0027090	-0.227	0.546	2337	0.511	47	0.31	71	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0
FBgn0027091	-0.331	0.527	2226	0.438	89	0.319	138	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0027093	0.228	0.478	1998	0.406	64	0.247	73	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0
FBgn0027094	0.007	0.54	2901	0.473	146	0.293	157	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0027095	0.243	0.54	522	0.393	107	0.344	218	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0027259	1.12	0.522	552	0.409	44	0.335	406	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
FBgn0027279	0.436	0.503	5541	0.409	487	0.256	172	0	1	0	0	0	1	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	1
FBgn0027280	0.128	0.516	1995	0.448	232	0.381	226	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0027287	-0.122	0.568	4197	0.384	320	0.326	822	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	2
FBgn0027291	0.516	0.6	1134	0.486	105	0.366	859	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
FBgn0027296	0.564	0.551	1197	0.489	479	0.394	487	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
FBgn0027329	-0.142	0.583	1602	0.423	123	0.377	199	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0027330	-0.017	0.549	3027	0.429	112	0.29	107	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0027334	-0.413	0.647	723	0.472	89	0.371	143	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0027335	-1.091	0.604	2499	0.458	347	0.411	962	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0
FBgn0027338	-0.012	0.525	1545	0.342	193	0.386	990	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
FBgn0027342	-1.332	0.55	2118	0.457	700	0.373	1109	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	2
FBgn0027358	-0.376	0.548	354	0.393	112	0.525	1288	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
FBgn0027359	0.189	0.562	267	0.396	91	0.404	403	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
FBgn0027363	0.027	0.584	2070	0.418	299	0.332	485	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
FBgn0027378	0.029	0.543	1290	0.395	76	0.303	145	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
FBgn0027453	0.046	0.582	831	0.516	366	0.366	752	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0027490	0.295	0.521	2910	0.505	190	0.311	151	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
FBgn0027492	-0.211	0.52	1575	0.489	1617	0.361	3894	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0
FBgn0027493	-0.097	0.595	1344	0.552	134	0.366	473	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0027495	0.034	0.541	1722	0.481	320	0.442	432	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
FBgn0027496	-0.189	0.583	921	0.347	101	0.181	83	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
FBgn0027497	0.159	0.61	1914	0.566	475	0.357	1388	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
FBgn0027498	-0.701	0.58	1260	0.505	279	0.39	643	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
FBgn0027500	-0.156	0.558	3441	0.458	48	0.289	197	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
FBgn0027503	0.366	0.527	4977	0.417	379	0.331	251	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0027504	-0.059	0.552	3015	0.414	309	0.363	678	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1
FBgn0027505	-0.105	0.514	4026	0.393	28	0.329	286	0	0	0	0	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0027506	0.501	0.526	2265	0.442	486	0.362	400	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
FBgn0027507	0.351	0.444	2052	0.419	31	0.314	968	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1
FBgn0027508	0.227	0.561	4563	0.513	499	0.354	424	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
FBgn0027509	-0.807	0.514	3570	0.426	129	0.232	211	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0027512	-0.255	0.511	4197	0.374	278	0.398	522	0	0	0	0	0	0	0	0	0	1	2	2	0	0	0	0	0	0	0	1	0	1
FBgn0027513	0.61	0.56	1263	0.407	91	0.282	78	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0027514	0.377	0.547	1632	0.395	43	0.387	895	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	1
FBgn0027515	0.326	0.527	1575	0.439	604	0.353	467	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
FBgn0027518	0.299	0.534	2334	0.43	93	0.356	275	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
FBgn0027524	-0.092	0.536	996	0.351	77	0.31	29	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
FBgn0027525	-0.236	0.55	1482	0.41	78	0.473	539	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
FBgn0027526	0.07	0.537	963	0.323	167	0.236	72	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0027529	0.087	0.516	3669	0.375	176	0.338	160	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0
FBgn0027532	0.286	0.533	2910	0.478	226	0.333	505	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0
FBgn0027535	0.331	0.529	2919	0.475	101	0.333	588	0	0	0	0	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0
FBgn0027537	0.146	0.536	2472	0.505	101	0.23	213	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0027538	-0.226	0.51	1212	0.493	134	0.315	521	0	0	0	0	0	0	0	0	1	1	0	2	0	0	0	0	0	0	0	0	0	0
FBgn0027539	0.257	0.519	1584	0.417	362	0.374	744	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
FBgn0027547	0.038	0.545	642	0.413	462	0.34	94	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0027548	0.57	0.581	2382	0.442	215	0.41	1404	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	1	0	0	0
FBgn0027549	-0.122	0.528	2109	0.435	131	0.342	234	0	0	0	0	0	0	0	0	0	3	1	0	0	0	0	0	0	0	0	0	0	0
FBgn0027552	0.192	0.524	951	0.545	33	0.248	105	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0027553	-0.197	0.542	1785	0.397	78	0.424	363	0	0	0	0	0	0	0	0	0	2	2	1	0	0	0	0	0	0	0	0	0	0
FBgn0027554	0.139	0.555	1971	0.4	90	0.286	112	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0027558	-0.008	0.557	2004	0.492	376	0.385	504	0	0	0	0	0	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0
FBgn0027561	0.336	0.582	2727	0.497	394	0.347	398	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0
FBgn0027564	0.328	0.565	1671	0.471	140	0.354	209	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	1
FBgn0027565	-0.142	0.486	1347	0.337	86	0.244	90	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0
FBgn0027567	0.248	0.554	2760	0.371	205	0.415	195	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0027568	0.216	0.536	3747	0.33	200	0.306	173	0	0	0	0	0	0	0	0	1	1	4	0	0	0	0	0	0	0	0	0	0	0
FBgn0027569	-0.145	0.56	1806	0.456	193	0.348	558	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
FBgn0027572	-0.809	0.528	2010	0.454	326	0.306	170	0	0	0	0	0	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0
FBgn0027574	0.297	0.536	1746	0.339	62	0.336	494	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0027578	0.269	0.508	2124	0	0	0.296	199	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0027579	-0.207	0.537	2553	0.551	216	0.332	407	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0
FBgn0027580	0.024	0.595	3594	0.493	418	0.366	434	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
FBgn0027582	0.114	0.51	3678	0.399	148	0.337	501	0	0	0	0	1	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0027583	0.108	0.539	981	0.426	94	0.28	175	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0027587	0.17	0.503	2739	0.403	149	0.335	227	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0027588	0.232	0.554	2775	0.412	136	0.323	341	0	0	0	0	0	0	0	2	0	1	0	1	0	0	0	0	0	0	0	0	0	0
FBgn0027590	0.396	0.565	672	0.507	227	0.35	123	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0027592	0.06	0.548	2250	0.35	100	0.277	242	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
FBgn0027594	0.322	0.585	3129	0.395	716	0.335	705	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	1	0	0
FBgn0027596	0.681	0.579	4020	0.395	362	0.349	498	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
FBgn0027597	0.693	0.557	1155	0.433	97	0.321	184	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0027598	-0.055	0.574	2826	0.456	654	0.345	960	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1
